Status Code,Successful URL
200,https://ad.doubleclick.net/ddm/trackimp/N4694.IPN385/B9086557.123239812;dc_trk_aid=296184825;dc_trk_cid=64313966;ord=timestamp?
200,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17333860&PluID=0&ord=timestamp&rtu=-1
200,https://ad.doubleclick.net/ddm/trackimp/N5667.291800MAGNETICMEDIAONLINE/B8789332.125187595;dc_trk_aid=298197320;dc_trk_cid=66851683;ord=timestamp?
200,https://t.mookie1.com/t/v1/imp?migAgencyId=1127&migSource=adsrv2&migRandom=${CACHEBUSTER}&migTrackDataExt=3573732;127460058;300431541;0&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https://ad.doubleclick.net/ddm/ad/N7451.456584WPPXAXISLLC/B9368171.127460058;sz=1x1;ord=${CACHEBUSTER};dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?
200,https://ad.doubleclick.net/ddm/ad/N2434.291508.ACCUENMEDIA.COM/B8937013.120966574;sz=1x1;ord=timestamp?
200,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305142&PluID=0&ord=timestamp&rtu=-1
200,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16283783&PluID=0&ord=timestamp&rtu=-1
200,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305133&PluID=0&ord=timestamp&rtu=-1
200,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15776204&PluID=0&ord=timestamp&rtu=-1&dspu=$$%%TTD_TDID%%$$
200,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305156&PluID=0&ord=timestamp&rtu=-1
200,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16042644&PluID=0&ord=timestamp&rtu=-1
200,https://ad.doubleclick.net/ddm/ad/N6049.1355588.DOUBLECLICK.COMBID/B9607545.130414090;sz=1x1;ord=timestamp;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?
204,http://ad.doubleclick.net/ddm/jump/N5853.284566.THETRADEDESK/B8045962.117164042;sz=1x1;ord=timestamp?
200,http://tags.bluekai.com/site/29673?limit=1
200,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305174&PluID=0&ord=timestamp&rtu=-1
200,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16733543&PluID=0&ord=timestamp&rtu=-1
200,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16422398&PluID=0&ord=timestamp&rtu=-1
200,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17267682&PluID=0&ord=timestamp&rtu=-1
200,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17333876&PluID=0&ord=timestamp&rtu=-1
200,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17191623&PluID=0&ord=timestamp&rtu=-1
200,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305126&PluID=0&ord=timestamp&rtu=-1
